step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
616;4.26924e-15;148;1534;9154;10127;1;88;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;12653436;12653435;23
616;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12653436;12653435;23
616;4.2318e-15;121;1283;9189;10068;1;38;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;12653436;12653435;23
617;4.26924e-15;148;1534;9154;10127;1;88;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;13319990;13319989;26
617;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;13319990;13319989;26
617;4.2318e-15;120;1282;9189;10068;1;38;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;13319990;13319989;26
618;4.26924e-15;146;1534;9154;10127;1;88;-2.14748e+09;-3.66798e+08;0;0;-1;0;0;-1;14002829;14002828;29
618;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14002829;14002828;29
618;4.2318e-15;120;1282;9189;10068;1;38;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;14002829;14002828;29
619;4.26924e-15;146;1534;9154;10127;1;88;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;14701692;14701692;33
619;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14701692;14701692;33
619;4.2318e-15;120;1282;9189;10068;1;38;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;14701692;14701692;33
620;4.26924e-15;145;1534;9154;10127;1;88;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;15416310;15416309;38
620;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;15416310;15416309;38
620;4.2318e-15;117;1281;9189;10068;1;38;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;15416310;15416309;38
621;4.26924e-15;140;1532;9154;10127;1;88;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;16146404;16146404;43
621;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;16146404;16146404;43
621;4.2318e-15;117;1280;9189;10068;1;38;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;16146404;16146404;43
622;4.26924e-15;139;1532;9154;10127;1;88;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;16891690;16891690;49
622;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;16891690;16891690;49
622;4.2318e-15;114;1279;9189;10068;1;38;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;16891690;16891690;49
623;4.26924e-15;139;1532;9154;10127;1;88;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;17651876;17651876;56
623;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;17651876;17651876;56
623;4.2318e-15;114;1279;9189;10068;1;38;-2.14748e+09;-3.22714e+08;0;0;-1;0;0;-1;17651876;17651876;56
624;4.26924e-15;139;1532;9154;10127;1;88;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;18426665;18426666;64
624;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;18426665;18426666;64
